NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
2,4,16,230,23,7,0,0,6,17,21,1,0,64,0,0,0,0,0,32,137,179,0,1,0,0.6600377298261153,0.5901853667591547,0,0,0,0,0,0.02065539561210128,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0
1,4,11,240,6,5,0,0,3,12,17,14,0,106,0,0,0,0,0,36,13,77,0,0,0,0.8368003691675922,0.25828504571201105,0,0,0,0,0,0.20838789125098556,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0
1,3,14,32,5,0,0,0,5,4,19,18,0,92,0,0,0,0,0,68,53,11,0,2,0,0.7113961659395791,0.43804169600257314,0,0,0,0,0,0.5517646201521379,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
8,8,4,143,5,8,0,0,9,13,14,4,0,57,0,0,0,0,0,121,116,120,0,1,0,0.8318815610598046,0.8690106689155089,0,0,0,0,0,0.6657851070704256,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1
13,7,4,87,26,0,0,0,4,0,22,6,0,64,0,0,0,0,0,30,83,166,0,2,0,0.772715711236296,0.009754678636634484,0,0,0,0,0,0.5629404556872556,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,1
12,5,16,62,42,0,0,0,8,6,8,2,0,110,0,0,0,0,0,102,55,144,0,2,0,0.5945008007547431,0.685273719919035,0,0,0,0,0,0.19212117412932583,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0
9,12,8,66,45,2,0,0,15,6,2,11,0,34,0,0,0,0,0,55,46,178,0,0,0,0.44402398423550704,0.4313234853304373,0,0,0,0,0,0.016855101989467602,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0
11,0,4,233,23,0,0,0,3,1,3,4,0,61,0,0,0,0,0,135,31,2,0,2,0,0.7119587597293223,0.7187072423847483,0,0,0,0,0,0.514609406517384,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,1
11,12,9,96,2,1,0,0,14,15,18,13,0,89,0,0,0,0,0,131,86,137,0,2,0,0.5762705901718503,0.9610982952338502,0,0,0,0,0,0.20265886285600554,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0
3,2,17,249,29,2,0,0,4,2,19,19,0,90,0,0,0,0,0,133,126,170,0,0,0,0.8467483795427397,0.24261967650400773,0,0,0,0,0,0.43996342902540087,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,0
16,9,5,143,17,6,0,0,0,8,16,2,0,50,0,0,0,0,0,112,123,101,0,1,0,0.48279961420517437,0.613881996831622,0,0,0,0,0,0.4625796591303193,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,1
11,4,6,224,24,1,0,0,14,14,6,15,0,61,0,0,0,0,0,15,8,69,0,0,0,0.5541580822217136,0.44399415274466836,0,0,0,0,0,0.7965941959734247,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0
16,2,1,37,30,5,0,0,10,1,21,12,0,17,0,0,0,0,0,94,45,69,0,2,0,0.5451603661707566,0.6871043905418962,0,0,0,0,0,0.6459741216601574,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,1
19,3,15,104,3,8,0,0,13,18,21,0,0,64,0,0,0,0,0,17,96,152,0,2,0,0.4405676215766844,0.7406331035159086,0,0,0,0,0,0.6500514360716385,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
18,1,10,151,21,4,0,0,0,10,1,5,0,3,0,0,0,0,0,73,76,166,0,2,0,0.21299356658337942,0.2652141236453558,0,0,0,0,0,0.4808982799416134,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0
9,8,12,146,20,7,0,0,8,4,16,6,0,73,0,0,0,0,0,114,147,181,0,2,0,0.8992612773131768,0.05259672351011857,0,0,0,0,0,0.48192079740562543,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
13,4,11,78,44,2,0,0,8,13,0,19,0,5,0,0,0,0,0,128,110,12,0,0,0,0.9632305564660031,0.4493533942232377,0,0,0,0,0,0.6029886930400277,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,1
7,3,1,130,46,1,0,0,12,7,3,17,0,95,0,0,0,0,0,50,52,37,0,0,0,0.8254098256639625,0.3325927874545286,0,0,0,0,0,0.20352697698872224,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0
20,6,2,53,4,2,0,0,2,14,1,5,0,8,0,0,0,0,0,115,13,20,0,1,0,0.8577628915478429,0.531405920884377,0,0,0,0,0,0.5650975783449473,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,1
14,5,5,220,9,0,0,0,12,13,17,18,0,96,0,0,0,0,0,89,113,149,0,0,0,0.5457006367255479,0.0765708912411438,0,0,0,0,0,0.13957980794557567,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0
18,9,8,163,36,6,0,0,7,16,8,1,0,27,0,0,0,0,0,129,160,52,0,1,0,0.3502132101385589,0.9815775323210255,0,0,0,0,0,0.2515068005282832,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0
6,5,10,47,10,5,0,0,14,1,17,7,0,63,0,0,0,0,0,33,11,5,0,1,0,0.19948102722532213,0.057677661190087215,0,0,0,0,0,0.5104936875523814,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,1
1,11,9,19,35,7,0,0,15,14,8,16,0,81,0,0,0,0,0,130,113,141,0,0,0,0.31686952999982987,0.3694885544808201,0,0,0,0,0,0.9870585315329307,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1
10,13,6,75,0,2,0,0,14,10,18,0,0,37,0,0,0,0,0,33,28,20,0,1,0,0.8500650291609003,0.3365404215863379,0,0,0,0,0,0.7648948725116963,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
1,11,7,252,25,8,0,0,6,7,6,15,0,79,0,0,0,0,0,32,101,136,0,1,0,0.006748594725215051,0.800932401655868,0,0,0,0,0,0.8755675378842749,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,1
12,3,1,63,31,1,0,0,2,6,17,4,0,80,0,0,0,0,0,132,107,89,0,2,0,0.9464891718596294,0.5905735133036767,0,0,0,0,0,0.3016578817825577,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0
20,4,7,162,31,3,0,0,5,18,6,5,0,43,0,0,0,0,0,96,62,15,0,0,0,0.07517626627999052,0.9274056462473422,0,0,0,0,0,0.4814744296565867,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,0
6,6,3,242,46,6,0,0,8,16,3,20,0,36,0,0,0,0,0,53,21,123,0,0,0,0.5561441721573549,0.3938896072680357,0,0,0,0,0,0.4261035670963116,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0
11,5,10,16,39,6,0,0,15,16,2,1,0,73,0,0,0,0,0,95,154,74,0,0,0,0.6097461095444582,0.10705387642198816,0,0,0,0,0,0.6835628388089575,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1
3,5,13,93,44,1,0,0,8,12,19,11,0,30,0,0,0,0,0,106,98,29,0,1,0,0.08588399913401357,0.9600948696307848,0,0,0,0,0,0.5073676566374848,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,1
20,2,0,76,29,4,0,0,7,15,6,14,0,100,0,0,0,0,0,9,68,75,0,2,0,0.5940397063176711,0.013816844257750871,0,0,0,0,0,0.04501505609780321,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0
16,10,14,118,43,5,0,0,5,12,15,10,0,5,0,0,0,0,0,105,27,63,0,0,0,0.5154090408242993,0.08321822681766888,0,0,0,0,0,0.41795244203509085,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0
14,9,7,55,37,5,0,0,13,10,19,12,0,41,0,0,0,0,0,79,111,97,0,1,0,0.34958295637411985,0.11182073636928314,0,0,0,0,0,0.6345219193309,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1
6,11,6,241,38,6,0,0,10,2,19,18,0,13,0,0,0,0,0,49,150,150,0,1,0,0.17082718824090848,0.5474680784224588,0,0,0,0,0,0.36149904161286806,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
1,0,17,160,31,6,0,0,13,18,6,14,0,93,0,0,0,0,0,84,65,72,0,0,0,0.19343803505122426,0.5930339295924,0,0,0,0,0,0.44418448046632086,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,-1,0
6,11,0,39,24,5,0,0,2,14,0,12,0,43,0,0,0,0,0,129,1,121,0,2,0,0.7731595872032241,0.5017186410133749,0,0,0,0,0,0.40164418032470384,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0
20,12,2,213,32,2,0,0,9,3,9,13,0,72,0,0,0,0,0,64,81,144,0,1,0,0.5877101478334616,0.876973812631184,0,0,0,0,0,0.9114140746980629,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,1
10,2,4,113,49,3,0,0,3,11,5,21,0,100,0,0,0,0,0,38,20,170,0,1,0,0.37632525513109094,0.30401069183285523,0,0,0,0,0,0.12483552422061239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,8,51,36,2,0,0,6,4,15,8,0,86,0,0,0,0,0,80,86,21,0,1,0,0.8648524673470445,0.11156853959930013,0,0,0,0,0,0.8059216850058074,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1
3,12,17,104,31,5,0,0,13,18,9,0,0,99,0,0,0,0,0,94,7,76,0,2,0,0.975626934309221,0.4626485266202578,0,0,0,0,0,0.5431203584541945,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1
16,7,10,18,16,8,0,0,15,12,16,3,0,38,0,0,0,0,0,91,66,165,0,1,0,0.7262286607935063,0.008732826369068802,0,0,0,0,0,0.05580933896362439,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,0
9,2,17,70,36,4,0,0,10,11,10,13,0,91,0,0,0,0,0,59,120,169,0,0,0,0.5633190809057455,0.08378604882507534,0,0,0,0,0,0.37655722880206566,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,0
1,7,16,60,25,4,0,0,8,1,16,17,0,44,0,0,0,0,0,125,59,48,0,2,0,0.9449689527193399,0.21124874530349425,0,0,0,0,0,0.5394095162203539,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,1
20,3,8,251,3,6,0,0,6,12,22,16,0,94,0,0,0,0,0,91,56,153,0,1,0,0.5933964307951183,0.5366475794189915,0,0,0,0,0,0.337072590046401,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0
11,0,2,80,44,0,0,0,5,2,11,12,0,20,0,0,0,0,0,134,115,152,0,2,0,0.36823651890664355,0.06745683344526121,0,0,0,0,0,0.32955949069301793,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0
3,8,2,247,24,8,0,0,4,1,19,19,0,62,0,0,0,0,0,43,154,136,0,0,0,0.7735725774421748,0.04595674706689734,0,0,0,0,0,0.014931233476974115,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0
19,5,16,110,1,2,0,0,14,18,15,14,0,93,0,0,0,0,0,107,12,178,0,1,0,0.10702703978783068,0.33855969628671545,0,0,0,0,0,0.7964203165210715,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1
4,11,7,205,38,3,0,0,2,10,14,10,0,81,0,0,0,0,0,18,132,141,0,2,0,0.09982252143941073,0.44019967853602526,0,0,0,0,0,0.23440297558786816,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0
1,10,1,31,2,4,0,0,12,17,22,16,0,6,0,0,0,0,0,15,98,107,0,2,0,0.44962398817155136,0.38801970877440584,0,0,0,0,0,0.2511155491556232,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0
19,11,4,101,21,8,0,0,12,8,1,14,0,59,0,0,0,0,0,110,56,97,0,0,0,0.7036706746915091,0.948024620141919,0,0,0,0,0,0.35750310079555314,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0
15,2,15,173,50,3,0,0,8,8,9,20,0,47,0,0,0,0,0,77,155,134,0,1,0,0.9543189053922103,0.600840194225609,0,0,0,0,0,0.020283154145876114,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0
6,1,13,86,34,5,0,0,7,10,21,17,0,100,0,0,0,0,0,40,42,73,0,0,0,0.5225433351263725,0.5536341268888656,0,0,0,0,0,0.19554628273311614,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0
1,12,8,193,47,5,0,0,12,11,14,16,0,31,0,0,0,0,0,77,144,186,0,1,0,0.8838411114175923,0.05399352610222696,0,0,0,0,0,0.46797383549811955,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0
4,2,9,209,33,8,0,0,14,6,7,13,0,59,0,0,0,0,0,120,45,170,0,1,0,0.6014806465068373,0.4864262051418261,0,0,0,0,0,0.8980488215645859,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,1
5,1,12,147,4,1,0,0,12,6,19,6,0,40,0,0,0,0,0,53,63,138,0,2,0,0.6474800035792777,0.3748619473538315,0,0,0,0,0,0.41965313351513256,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,-1,0
16,11,17,15,47,6,0,0,13,15,7,19,0,57,0,0,0,0,0,88,158,136,0,1,0,0.03138579226868421,0.894249222692013,0,0,0,0,0,0.7223281897484266,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,1
11,12,0,110,41,1,0,0,0,16,1,3,0,51,0,0,0,0,0,98,62,148,0,2,0,0.13126734414019448,0.27318898964732086,0,0,0,0,0,0.11516131736363566,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
2,5,14,175,28,6,0,0,3,18,18,2,0,97,0,0,0,0,0,79,3,28,0,0,0,0.4040300035906461,0.9440817481330346,0,0,0,0,0,0.6406425649733191,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
13,6,17,69,17,5,0,0,6,7,8,17,0,13,0,0,0,0,0,111,47,12,0,2,0,0.13401912359209667,0.40463631882051276,0,0,0,0,0,0.21493668056803128,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0
15,12,17,140,45,6,0,0,11,6,18,13,0,97,0,0,0,0,0,57,128,116,0,0,0,0.6430972869140844,0.29854288999346046,0,0,0,0,0,0.4101011842111755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,7,10,220,19,4,0,0,14,15,16,14,0,33,0,0,0,0,0,35,4,117,0,1,0,0.2808064319990682,0.29458603168350994,0,0,0,0,0,0.4166540166776327,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0
2,13,11,122,5,1,0,0,3,7,15,16,0,27,0,0,0,0,0,73,36,177,0,0,0,0.5811343879954217,0.5083621591079561,0,0,0,0,0,0.8263825741501624,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,1
16,11,14,158,42,5,0,0,1,13,20,6,0,109,0,0,0,0,0,72,146,47,0,1,0,0.6318789171376741,0.6187436012289776,0,0,0,0,0,0.9064560695995301,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,1
16,2,16,183,26,4,0,0,5,3,16,10,0,52,0,0,0,0,0,31,107,34,0,2,0,0.911972762845003,0.41358710613214333,0,0,0,0,0,0.9569543373887979,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,1
10,4,3,95,19,2,0,0,14,5,4,18,0,86,0,0,0,0,0,101,110,113,0,1,0,0.7141776084681443,0.6384860202513912,0,0,0,0,0,0.991891703901635,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,1
14,4,1,62,51,3,0,0,6,6,6,10,0,70,0,0,0,0,0,134,90,69,0,0,0,0.3464633332051451,0.904343499869869,0,0,0,0,0,0.6660445617357269,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
1,5,0,149,16,7,0,0,13,15,16,0,0,39,0,0,0,0,0,128,91,9,0,0,0,0.8092649614418331,0.8545929485914439,0,0,0,0,0,0.5329443484235294,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
5,11,4,39,23,0,0,0,13,10,10,8,0,74,0,0,0,0,0,102,45,103,0,2,0,0.5195344616593742,0.013134936622971494,0,0,0,0,0,0.18165356333125593,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0
8,6,15,120,21,5,0,0,10,6,16,12,0,19,0,0,0,0,0,96,62,26,0,0,0,0.45510988397389973,0.8981816103379281,0,0,0,0,0,0.764512118588039,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1
18,13,17,94,33,6,0,0,2,2,14,12,0,73,0,0,0,0,0,26,95,135,0,2,0,0.16432748700608513,0.1979122690807732,0,0,0,0,0,0.03850818882315399,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
8,12,10,247,5,2,0,0,4,15,1,16,0,105,0,0,0,0,0,80,7,130,0,2,0,0.030340585552930288,0.2163370483448278,0,0,0,0,0,0.9651744987306432,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,1
16,4,0,137,43,4,0,0,2,18,19,8,0,84,0,0,0,0,0,25,48,123,0,0,0,0.7526447980885181,0.16271545882205662,0,0,0,0,0,0.7335936503535164,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1
11,12,14,64,50,4,0,0,2,1,9,11,0,39,0,0,0,0,0,24,35,174,0,0,0,0.7649147340071192,0.5642392858376384,0,0,0,0,0,0.25604276428691564,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0
1,1,4,210,46,8,0,0,5,3,20,1,0,81,0,0,0,0,0,36,160,117,0,2,0,0.3131380135332842,0.8935520070950795,0,0,0,0,0,0.8184838195702883,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,1
13,12,5,112,38,5,0,0,10,7,6,17,0,32,0,0,0,0,0,73,18,152,0,0,0,0.7104472124300212,0.006159924905033698,0,0,0,0,0,0.6607060226983901,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1
6,13,8,205,18,1,0,0,6,5,19,1,0,55,0,0,0,0,0,126,115,124,0,2,0,0.9405037305701672,0.5822390663986543,0,0,0,0,0,0.09587651012423026,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0
10,11,4,87,20,4,0,0,15,6,10,7,0,85,0,0,0,0,0,82,113,20,0,1,0,0.5276227613534336,0.3969880512829099,0,0,0,0,0,0.305267337445541,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0
12,9,8,249,50,2,0,0,9,8,3,19,0,67,0,0,0,0,0,20,155,79,0,1,0,0.7655192734933896,0.07818633024329502,0,0,0,0,0,0.28631335744291686,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0
3,3,5,126,32,1,0,0,8,3,22,2,0,82,0,0,0,0,0,106,25,149,0,0,0,0.5311736222065275,0.7593488404358795,0,0,0,0,0,0.5017147715337602,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0
16,5,9,109,2,5,0,0,0,3,21,12,0,88,0,0,0,0,0,15,75,30,0,2,0,0.6098218306921719,0.23381491676724464,0,0,0,0,0,0.9809168479243188,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,1
7,1,12,158,15,8,0,0,10,1,19,12,0,107,0,0,0,0,0,35,110,41,0,1,0,0.877362655964222,0.38507427905993685,0,0,0,0,0,0.8379256984232374,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1
13,10,6,188,35,3,0,0,14,8,9,16,0,24,0,0,0,0,0,86,70,98,0,1,0,0.81694877688942,0.2720351343056333,0,0,0,0,0,0.4083363841150244,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0
15,5,5,39,14,8,0,0,10,16,6,2,0,10,0,0,0,0,0,33,51,98,0,2,0,0.20687754976975303,0.515320812733481,0,0,0,0,0,0.6997105983507327,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1
3,11,4,151,24,0,0,0,15,6,15,12,0,28,0,0,0,0,0,131,103,52,0,0,0,0.17899985137393182,0.12501348838003268,0,0,0,0,0,0.4000187261692755,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
4,3,13,115,15,8,0,0,5,6,15,15,0,43,0,0,0,0,0,39,80,171,0,0,0,0.23337694088952732,0.7514465659729157,0,0,0,0,0,0.48753625806416034,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
2,11,13,246,1,5,0,0,1,16,0,15,0,103,0,0,0,0,0,54,132,164,0,1,0,0.5342051391761906,0.2340787493493337,0,0,0,0,0,0.3476334886372512,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
4,13,1,162,15,3,0,0,5,2,10,15,0,85,0,0,0,0,0,29,142,67,0,0,0,0.9213130379438438,0.6043376919742297,0,0,0,0,0,0.9148177356552619,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,1
5,3,3,90,49,0,0,0,1,2,6,19,0,22,0,0,0,0,0,10,101,134,0,0,0,0.45291412254691765,0.5316050902738001,0,0,0,0,0,0.196103574180439,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0
16,12,8,242,0,3,0,0,15,6,22,10,0,16,0,0,0,0,0,72,158,103,0,0,0,0.216669622421936,0.47333397745078665,0,0,0,0,0,0.25943760728537213,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
10,2,7,174,16,4,0,0,15,10,3,5,0,83,0,0,0,0,0,25,97,13,0,2,0,0.08983653485003296,0.5825549485714595,0,0,0,0,0,0.21132909079842288,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0
1,2,7,29,33,5,0,0,1,10,3,17,0,76,0,0,0,0,0,30,114,87,0,0,0,0.573949628710808,0.06539083907734256,0,0,0,0,0,0.6789251598579025,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,1
4,5,13,113,50,4,0,0,14,12,20,2,0,1,0,0,0,0,0,23,96,104,0,2,0,0.5579566990529189,0.42167520891468635,0,0,0,0,0,0.38943806347445453,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0
15,12,6,170,0,3,0,0,9,8,14,20,0,24,0,0,0,0,0,31,56,25,0,2,0,0.11780066360836772,0.5384696846535426,0,0,0,0,0,0.8491569666523252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4,0,235,22,2,0,0,8,2,11,3,0,49,0,0,0,0,0,58,23,175,0,0,0,0.46038170272316536,0.29353218110526524,0,0,0,0,0,0.13878507827019426,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0
1,2,15,129,49,4,0,0,13,11,12,6,0,40,0,0,0,0,0,50,26,116,0,0,0,0.687611967503662,0.6754515945066556,0,0,0,0,0,0.7873820472700035,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,1
4,3,17,175,7,3,0,0,11,16,3,17,0,68,0,0,0,0,0,105,105,6,0,0,0,0.48812104868345074,0.4424442856360332,0,0,0,0,0,0.7157305892876676,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,1
11,8,1,190,19,4,0,0,3,4,11,6,0,28,0,0,0,0,0,12,129,168,0,1,0,0.8669559517442276,0.549982384240334,0,0,0,0,0,0.8296339375079295,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,1
1,3,17,81,22,6,0,0,7,2,13,18,0,68,0,0,0,0,0,84,109,27,0,2,0,0.1953338809889129,0.7594633250984835,0,0,0,0,0,0.7207775376447825,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,1
19,8,13,151,52,3,0,0,11,12,7,12,0,40,0,0,0,0,0,123,47,152,0,2,0,0.12333588334643464,0.659596259075645,0,0,0,0,0,0.04607509285113964,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0
20,3,17,91,12,7,0,0,7,6,17,17,0,24,0,0,0,0,0,76,4,63,0,0,0,0.40725711783446394,0.44542265461791786,0,0,0,0,0,0.5172002178858894,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,1
1,10,7,25,20,0,0,0,4,3,18,20,0,59,0,0,0,0,0,111,137,55,0,2,0,0.2802081450271442,0.3311283759141723,0,0,0,0,0,0.39497595250508666,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0
19,10,11,24,31,4,0,0,15,18,20,14,0,87,0,0,0,0,0,102,94,126,0,0,0,0.12208782301772625,0.7702651007032112,0,0,0,0,0,0.3615994441238505,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0
8,1,4,105,7,6,0,0,5,0,4,20,0,38,0,0,0,0,0,77,112,24,0,0,0,0.9872793496076039,0.9191673724131065,0,0,0,0,0,0.1851762447992752,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,1
7,9,6,105,42,3,0,0,12,14,3,21,0,37,0,0,0,0,0,72,9,30,0,2,0,0.9326221755905141,0.7795992029291771,0,0,0,0,0,0.43434538009945456,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,-1,0
6,3,11,66,5,0,0,0,7,3,9,2,0,25,0,0,0,0,0,28,84,40,0,1,0,0.2587216657082494,0.9401612568435233,0,0,0,0,0,0.3563504492608941,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0
13,0,9,252,2,4,0,0,13,10,10,1,0,86,0,0,0,0,0,59,62,3,0,1,0,0.8102377468181459,0.6626141706894617,0,0,0,0,0,0.45432027721860535,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
10,13,1,24,15,7,0,0,13,5,4,13,0,12,0,0,0,0,0,29,45,134,0,0,0,0.641775460994329,0.865658606017261,0,0,0,0,0,0.9402008114514422,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1
9,3,1,88,32,2,0,0,11,2,20,7,0,70,0,0,0,0,0,105,124,180,0,1,0,0.4252196840064273,0.024877996365906596,0,0,0,0,0,0.5292259139615443,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
7,9,13,149,28,0,0,0,3,10,18,2,0,78,0,0,0,0,0,62,39,73,0,1,0,0.33144160586993854,0.7430316581868439,0,0,0,0,0,0.40716562479825746,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0
10,0,11,58,20,6,0,0,15,4,6,7,0,68,0,0,0,0,0,47,151,177,0,1,0,0.2906803363616258,0.24584255652394682,0,0,0,0,0,0.21947997769432048,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,0
7,0,17,26,21,5,0,0,14,13,0,11,0,62,0,0,0,0,0,53,50,29,0,0,0,0.16002447524123986,0.01636890979312844,0,0,0,0,0,0.5482183090833693,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0
4,13,8,110,27,4,0,0,2,16,22,1,0,57,0,0,0,0,0,119,91,51,0,1,0,0.9747724183622495,0.44561307071467515,0,0,0,0,0,0.7365174402307915,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,1
4,7,5,231,32,2,0,0,1,18,3,4,0,86,0,0,0,0,0,77,139,50,0,0,0,0.16018993173497942,0.17947135793675106,0,0,0,0,0,0.9547468939028779,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,1
